,termid,term,results,time,lang,top,wiki_top,google_widget,map_widget,videos,video_count,recipe,people_ask,people_ask_count,dict,top_stories,top_stories_count,original_name,page_score
66,49,black hole,1.71E+09,0.52,en,"black hole | Definition, Formation, Types, Pictures, & Facts",0,1,0,"The Largest Black Hole in the Universe - Size ComparisonYouTube · Kurzgesagt – In a NutshellAug 3, 2021, What If You Fall into a Black Hole?YouTube · Kurzgesagt – In a NutshellApr 27, 2021, Black Holes 101 | National GeographicYouTube · National GeographicSep 20, 2018",1,0,"What is inside black hole, Can you survive a black hole, Where does a black hole go, Does black hole really exist",1,0,"Earth’s purported ‘nearest black hole’ isn’t a black hole3 days agoSci-News.comNew Theoretical Study Sheds Light on How Information Escapes from 
Evaporating Black Hole2 days agoThe dark side of the universe: How black holes became supermassive3 days agoSyfyExplaining off-kilter black hole mergers may need a lot more black holes. A 
lot.48 mins ago",1,black hole,8.571428571
67,49,black hole,2010000,0.46,hw,<U+05D7><U+05D5><U+05E8> <U+05E9><U+05D7><U+05D5><U+05E8> - <U+05D5><U+05D9><U+05E7><U+05D9><U+05E4><U+05D3><U+05D9><U+05D4>,1,1,0,"<U+05DE><U+05E1><U+05E2> <U+05DC><U+05EA><U+05D5><U+05DA> <U+05D7><U+05D5><U+05E8> <U+05E9><U+05D7><U+05D5><U+05E8>YouTube · <U+05DE><U+05DB><U+05D5><U+05DF> <U+05D3><U+05D5><U+05D9><U+05D3><U+05E1><U+05D5><U+05DF> - <U+05E1><U+05E8><U+05D8><U+05D5><U+05E0><U+05D9> <U+05DE><U+05D3><U+05E2>17 <U+05D1><U+05DE><U+05E8><U+05E5> 2011, <U+05D4><U+05DB><U+05DC> <U+05E2><U+05DC> <U+05D7><U+05D5><U+05E8><U+05D9><U+05DD> <U+05E9><U+05D7><U+05D5><U+05E8><U+05D9><U+05DD>YouTube · ScienceReasonIsrael22 <U+05D1><U+05D9><U+05E0><U+05D5><U+05F3> 2017, <U+05D4><U+05D3><U+05DE><U+05D9><U+05D9><U+05D4>: <U+05DB><U+05D9><U+05E6><U+05D3> <U+05D7><U+05D5><U+05E8> <U+05E9><U+05D7><U+05D5><U+05E8> <U+05D1><U+05D5><U+05DC><U+05E2> <U+05DB><U+05D5><U+05DB><U+05D1> <U+05E9><U+05E0><U+05E7><U+05DC><U+05E2> <U+05D1><U+05D3><U+05E8><U+05DB><U+05D5> - <U+05E7><U+05E8><U+05D3><U+05D9><U+05D8>: <U+05E0><U+05D0><U+05E1>""<U+05D0>YouTube · Haaretz <U+05D4><U+05D0><U+05E8><U+05E5>25 <U+05D1><U+05D0><U+05D5><U+05E7><U+05F3> 2015",1,0,,1,0,,0,<U+05D7><U+05D5><U+05E8> <U+05E9><U+05D7><U+05D5><U+05E8>,4.285714286
68,49,black hole,2280000,63,ru,<U+0427><U+0451><U+0440><U+043D><U+0430><U+044F> <U+0434><U+044B><U+0440><U+0430> - <U+0412><U+0438><U+043A><U+0438><U+043F><U+0435><U+0434><U+0438><U+044F>,1,1,0,"<U+0411><U+041B><U+0418><U+0416><U+0410><U+0419><U+0428><U+0410><U+042F> <U+0427><U+0401><U+0420><U+041D><U+0410><U+042F> <U+0414><U+042B><U+0420><U+0410>. <U+0424><U+0430><U+043A><U+0442><U+044B> <U+043E> <U+043A><U+043E><U+0441><U+043C><U+043E><U+0441><U+0435>.YouTube · <U+0420><U+043E><U+0441><U+043A><U+043E><U+0441><U+043C><U+043E><U+0441> <U+0422><U+0412>3 <U+044F><U+043D><U+0432>. 2016 <U+0433>., <U+0416><U+0438><U+0437><U+043D><U+044C> <U+0432> «<U+0447><U+0435><U+0440><U+043D><U+043E><U+0439> <U+0434><U+044B><U+0440><U+0435>»YouTube · <U+0420><U+043E><U+0441><U+043A><U+043E><U+0441><U+043C><U+043E><U+0441> <U+0422><U+0412>20 <U+0430><U+043F><U+0440>. 2012 <U+0433>., <U+0427><U+0442><U+043E> <U+0442><U+0430><U+043A><U+043E><U+0435> <U+0447><U+0435><U+0440><U+043D><U+0430><U+044F> <U+0434><U+044B><U+0440><U+0430> <U+043F><U+0440><U+043E><U+0441><U+0442><U+044B><U+043C><U+0438> <U+0441><U+043B><U+043E><U+0432><U+0430><U+043C><U+0438>? <U+041F><U+043E><U+0434><U+0440><U+043E><U+0431><U+043D><U+0430><U+044F> ...YouTube · <U+0420><U+0411><U+041A> <U+0422><U+0440><U+0435><U+043D><U+0434><U+044B>12 <U+0430><U+043F><U+0440>. 2021 <U+0433>.",1,0,"<U+041F><U+043E><U+0445><U+043E><U+0436><U+0438><U+0435> <U+0437><U+0430><U+043F><U+0440><U+043E><U+0441><U+044B><U+0427><U+0442><U+043E> <U+0431><U+0443><U+0434><U+0435><U+0442> <U+0435><U+0441><U+043B><U+0438> <U+043F><U+043E><U+043F><U+0430><U+0441><U+0442><U+044C> <U+0432> <U+0447><U+0435><U+0440><U+043D><U+0443><U+044E> <U+0434><U+044B><U+0440><U+0443>, <U+0421><U+043A><U+043E><U+043B><U+044C><U+043A><U+043E> <U+043B><U+0435><U+0442> <U+0436><U+0438><U+0432><U+0443><U+0442> <U+0447><U+0451><U+0440><U+043D><U+044B><U+0435> <U+0434><U+044B><U+0440><U+044B>, <U+0413><U+0434><U+0435> <U+043D><U+0430><U+0445><U+043E><U+0434><U+0438><U+0442><U+0441><U+044F> <U+0447><U+0435><U+0440><U+043D><U+0430><U+044F> <U+0434><U+044B><U+0440><U+0430>, <U+0427><U+0442><U+043E> <U+043E><U+0431><U+0440><U+0430><U+0437><U+0443><U+0435><U+0442><U+0441><U+044F> <U+0447><U+0435><U+0440><U+043D><U+0430><U+044F> <U+0434><U+044B><U+0440><U+0430>",1,0,,0,<U+0447><U+0435><U+0440><U+043D><U+0430><U+044F> <U+0434><U+044B><U+0440><U+0430>,7.142857143
69,52,Mutation,6360000,0.48,ar,<U+0637><U+0641><U+0631><U+0629> (<U+0623><U+062D><U+064A><U+0627><U+0621>) - <U+0648><U+064A><U+0643><U+064A><U+0628><U+064A><U+062F><U+064A><U+0627>,1,1,0,,0,0,,1,0,,0,<U+0637><U+0641><U+0631><U+0629>,4.285714286
70,52,Mutation,1.30E+09,0.4,en,Mutation - National Human Genome Research Institute,0,1,0,,0,0,"People also askWhat is mutation example, What are the 4 main mutations, What is mutation short answer, Are mutations good or bad",1,1,"A deep dive on the evolution of COVID and its variants2 days agoAstraZenecaLynparza approved in the US as adjuvant treatment for patients with 
germline BRCA-mutated HER2-negative high-risk ...2 days agoPNASTIC236 gain-of-function mutations unveil the link between plastid division 
and plastid protein import2 days agoThaigerConcern over new Omicron mutation discovered in Hong Kong11 hours ago",1,Mutation,5.714285714
71,52,Mutation,209000,0.48,hw,<U+05DE><U+05D5><U+05D8><U+05E6><U+05D9><U+05D4> - <U+05D5><U+05D9><U+05E7><U+05D9><U+05E4><U+05D3><U+05D9><U+05D4>,1,1,0,"<U+05DE><U+05D5><U+05D8><U+05E6><U+05D9><U+05D5><U+05EA> - <U+05D7><U+05DC><U+05E7> 1 | <U+05D1><U+05D9><U+05D5><U+05D8><U+05DB><U+05E0><U+05D5><U+05DC><U+05D5><U+05D2><U+05D9><U+05D4> <U+05DC><U+05DB><U+05D9><U+05EA><U+05D5><U+05EA> <U+05D9><U+05D0>,<U+05D9><U+05D1>YouTube · <U+05DE><U+05E2><U+05E8><U+05DB><U+05EA> <U+05E9><U+05D9><U+05D3><U+05D5><U+05E8><U+05D9><U+05DD> <U+05DC><U+05D0><U+05D5><U+05DE><U+05D9><U+05EA>27 <U+05D1><U+05D0><U+05E4><U+05E8><U+05F3> 2021, <U+05DE><U+05D5><U+05D8><U+05E6><U+05D9><U+05D4> <U+05D1><U+05D0><U+05D1><U+05D5><U+05DC><U+05D5><U+05E6><U+05D9><U+05D4>YouTube · TAUVOD7 <U+05D1><U+05DE><U+05D0><U+05D9> 2014, <U+05DE><U+05D5><U+05D8><U+05E6><U+05D9><U+05D5><U+05EA> <U+05D1><U+05D0><U+05D5><U+05D5><U+05D9><U+05E8>: <U+05DB><U+05DA> <U+05E0><U+05E8><U+05D0><U+05D4> <U+05D4><U+05DE><U+05D0><U+05D1><U+05E7> <U+05DC><U+05D1><U+05DC><U+05D9><U+05DE><U+05EA> <U+05D4><U+05DE><U+05D5><U+05D8><U+05E6><U+05D9><U+05D5><U+05EA> - <U+05D1><U+05E0><U+05DE><U+05DC> <U+05D4><U+05EA><U+05E2><U+05D5><U+05E4><U+05D4> ...YouTube · <U+05DB><U+05D0><U+05DF> <U+05D7><U+05D3><U+05E9><U+05D5><U+05EA>29 <U+05D1><U+05D9><U+05E0><U+05D5><U+05F3> 2021",1,0,,0,0,,0,<U+05DE><U+05D5><U+05D8><U+05E6><U+05D9><U+05D5><U+05EA>,4
72,52,Mutation,4430000,52,ru,<U+041C><U+0443><U+0442><U+0430><U+0446><U+0438><U+044F> - <U+041F><U+043E><U+0434><U+0430><U+0440><U+0438> <U+0436><U+0438><U+0437><U+043D><U+044C>,0,1,0,,0,0,"<U+041F><U+043E><U+0445><U+043E><U+0436><U+0438><U+0435> <U+0437><U+0430><U+043F><U+0440><U+043E><U+0441><U+044B><U+0427><U+0442><U+043E> <U+0442><U+0430><U+043A><U+043E><U+0435> <U+043C><U+0443><U+0442><U+0430><U+0446><U+0438><U+044F> <U+043F><U+0440><U+043E><U+0441><U+0442><U+044B><U+043C><U+0438> <U+0441><U+043B><U+043E><U+0432><U+0430><U+043C><U+0438>, <U+0427><U+0442><U+043E> <U+0442><U+0430><U+043A><U+043E><U+0435> <U+043C><U+0443><U+0442><U+0430><U+0446><U+0438><U+0438> <U+0438> <U+0438><U+0445> <U+0432><U+0438><U+0434><U+044B>, <U+0427><U+0442><U+043E> <U+0442><U+0430><U+043A><U+043E><U+0435> <U+043C><U+0443><U+0442><U+0430><U+0446><U+0438><U+044F> <U+0447><U+0435><U+043B><U+043E><U+0432><U+0435><U+043A><U+0430>, <U+0427><U+0442><U+043E> <U+043C><U+043E><U+0436><U+0435><U+0442> <U+0432><U+044B><U+0437><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0443><U+0442><U+0430><U+0446><U+0438><U+044E> <U+0433><U+0435><U+043D><U+043E><U+0432>",1,0,,0,<U+041C><U+0443><U+0442><U+0430><U+0446><U+0438><U+044F>,4.285714286
73,53,Malnutrition,5390000,0.49,ar,<U+0633><U+0648><U+0621> <U+0627><U+0644><U+062A><U+063A><U+0630><U+064A><U+0629> - WHO | World Health Organization,0,1,0,,0,0,,1,0,,0,<U+0633><U+0648><U+0621> <U+0627><U+0644><U+062A><U+063A><U+0630><U+064A><U+0629>,4.285714286
74,53,Malnutrition,4.40E+08,0.5,en,Fact sheets - Malnutrition - WHO | World Health Organization,0,1,0,,0,0,"People also askWhat are the 4 types of malnutrition, What happens to your body when you are malnourished, What is considered malnutrition, What are 3 effects of malnutrition",1,1,,0,Malnutrition,7.142857143
75,53,Malnutrition,3.00E+05,0.74,hw,<U+05EA><U+05EA> <U+05EA><U+05D6><U+05D5><U+05E0><U+05D4> - <U+05DE><U+05D4><U+05D9> <U+05D5><U+05DE><U+05D9> <U+05E2><U+05DC><U+05D5><U+05DC> <U+05DC><U+05DC><U+05E7><U+05D5><U+05EA> <U+05D1><U+05D4>? | <U+05D0><U+05D1><U+05D5><U+05D8> - Abbot,0,1,0,"<U+05EA><U+05EA> <U+05EA><U+05D6><U+05D5><U+05E0><U+05D4> <U+05D1><U+05E7><U+05E8><U+05D1> <U+05DE><U+05D1><U+05D5><U+05D2><U+05E8><U+05D9><U+05DD>YouTube · Doctors Channel1 <U+05D1><U+05D0><U+05D5><U+05E7><U+05F3> 2017, <U+05EA><U+05EA> <U+05EA><U+05D6><U+05D5><U+05E0><U+05D4> <U+05D5><U+05D4><U+05E9><U+05DE><U+05E0><U+05D4>, <U+05D7><U+05E1><U+05E8><U+05D9><U+05DD> <U+05EA><U+05D6><U+05D5><U+05E0><U+05EA><U+05D9><U+05D9><U+05DD> <U+05D5><U+05D0><U+05DB><U+05D9><U+05DC><U+05D4> <U+05DE><U+05E8><U+05D5><U+05D1><U+05D4> <U+05D1><U+05E2><U+05D5><U+05DC><U+05DD> <U+05DE><U+05EA><U+05D5><U+05E2><U+05E9> <U+05E7><U+05D5><U+05D1><U+05D9> <U+05E2><U+05D6><U+05E8><U+05D0>YouTube · <U+05D3><U+05D9><U+05D0><U+05D8><U+05D4> <U+05DC><U+05D7><U+05D9><U+05D8><U+05D5><U+05D1> <U+05D4><U+05D2><U+05D5><U+05E3> Diet2All <U+05E7><U+05D5><U+05D1><U+05D9> <U+05E2><U+05D6><U+05E8><U+05D0>11 <U+05D1><U+05D9><U+05D5><U+05E0><U+05D9> 2017",1,0,"<U+05D0><U+05E0><U+05D9> <U+05D1><U+05EA> 13 <U+05D5><U+05D2><U+05D5><U+05D1><U+05D4><U+05D9> 1.46. <U+05D0><U+05E0><U+05D9> <U+05E9><U+05D5><U+05E7><U+05DC><U+05EA> 45. <U+05DC><U+05E4><U+05E0><U+05D9> <U+05E9><U+05D1><U+05D5><U+05E2> <U+05E2><U+05E9><U+05D9><U+05EA><U+05D9> <U+05D3><U+05D9><U+05D0><U+05D8><U+05EA> ""<U+05DB><U+05E1><U+05D0><U+05D7>"" - <U+05E4><U+05E9><U+05D5><U+05D8> <U+05DC><U+05D0> <U+05D0><U+05DB><U+05DC><U+05EA><U+05D9> <U+05DB><U+05DC><U+05D5><U+05DD>, <U+05D5><U+05DB><U+05EA><U+05D5><U+05E6><U+05D0><U+05D4> <U+05DE><U+05D6><U+05D4> <U+05D9><U+05E8><U+05D3><U+05EA><U+05D9> <U+05DC>-42 <U+05D5><U+05D7><U+05E6><U+05D9>. <U+05DE><U+05D4> <U+05D0><U+05EA> <U+05DE><U+05DE><U+05DC><U+05D9><U+05E6><U+05D4> <U+05DC><U+05D9> <U+05DC><U+05D0><U+05DB><U+05D5><U+05DC> <U+05E9><U+05D9><U+05D4><U+05D9><U+05D4> <U+05D1><U+05E8><U+05D9><U+05D0> <U+05D5><U+05DC><U+05D0> <U+05D9><U+05E9><U+05DE><U+05D9><U+05DF>",1,0,,0,<U+05EA><U+05EA> <U+05EA><U+05D6><U+05D5><U+05E0><U+05D4>,4.285714286
76,53,Malnutrition,1520000,42,ru,"<U+041D><U+0435><U+0434><U+043E><U+0441><U+0442><U+0430><U+0442><U+043E><U+0447><U+043D><U+043E><U+0435> <U+043F><U+0438><U+0442><U+0430><U+043D><U+0438><U+0435> - <U+0417><U+0430><U+0431><U+043E><U+043B><U+0435><U+0432><U+0430><U+043D><U+0438><U+044F>, <U+0441><U+0432><U+044F><U+0437><U+0430><U+043D><U+043D><U+044B><U+0435> <U+0441> ...",0,1,0,,0,0,"<U+041F><U+043E><U+0445><U+043E><U+0436><U+0438><U+0435> <U+0437><U+0430><U+043F><U+0440><U+043E><U+0441><U+044B><U+0427><U+0442><U+043E> <U+043F><U+0440><U+043E><U+0438><U+0441><U+0445><U+043E><U+0434><U+0438><U+0442> <U+043F><U+0440><U+0438> <U+043D><U+0435><U+0434><U+043E><U+0441><U+0442><U+0430><U+0442><U+043E><U+0447><U+043D><U+043E><U+043C> <U+043F><U+0438><U+0442><U+0430><U+043D><U+0438><U+0438>, <U+0427><U+0442><U+043E> <U+0437><U+043D><U+0430><U+0447><U+0438><U+0442> <U+043D><U+0435><U+043F><U+043E><U+043B><U+043D><U+043E><U+0446><U+0435><U+043D><U+043D><U+043E><U+0435> <U+043F><U+0438><U+0442><U+0430><U+043D><U+0438><U+0435>, <U+0427><U+0435><U+043C> <U+043E><U+043F><U+0430><U+0441><U+043D><U+043E> <U+043D><U+0435><U+043F><U+043E><U+043B><U+043D><U+043E><U+0446><U+0435><U+043D><U+043D><U+043E><U+0435> <U+043F><U+0438><U+0442><U+0430><U+043D><U+0438><U+0435>, <U+0427><U+0442><U+043E> <U+0442><U+0430><U+043A><U+043E><U+0435> <U+043D><U+0435><U+0441><U+0431><U+0430><U+043B><U+0430><U+043D><U+0441><U+0438><U+0440><U+043E><U+0432><U+0430><U+043D><U+043D><U+043E><U+0435> <U+043F><U+0438><U+0442><U+0430><U+043D><U+0438><U+0435>",1,0,,0,<U+043D><U+0435><U+0434><U+043E><U+0441><U+0442><U+0430><U+0442><U+043E><U+0447><U+043D><U+043E><U+0435> <U+043F><U+0438><U+0442><U+0430><U+043D><U+0438><U+0435>,4.285714286
77,54,Food Security,1180000,0.44,ar,<U+0623><U+0645><U+0646> <U+063A><U+0630><U+0627><U+0626><U+064A> - <U+0648><U+064A><U+0643><U+064A><U+0628><U+064A><U+062F><U+064A><U+0627>,1,1,0,"<U+062D><U+0627><U+0644><U+0629> <U+0627><U+0644><U+0623><U+0645><U+0646> <U+0627><U+0644><U+063A><U+0630><U+0627><U+0626><U+064A> <U+0648><U+0627><U+0644><U+062A><U+063A><U+0630><U+064A><U+0629> <U+0641><U+064A> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645> 2020YouTube · Food and Agriculture Organization of the United Nations04<U+200F>/08<U+200F>/2020, <U+062A><U+062D><U+0642><U+064A><U+0642> <U+0627><U+0644><U+0623><U+0645><U+0646> <U+0627><U+0644><U+063A><U+0630><U+0627><U+0626><U+064A> <U+0645><U+0646> <U+062E><U+0644><U+0627><U+0644> <U+062A><U+0642><U+0644><U+064A><U+0644> <U+0627><U+0644><U+0641><U+0627><U+0642><U+062F> <U+0648><U+0627><U+0644><U+0645><U+0647><U+062F><U+0631> <U+0645><U+0646> <U+0627><U+0644><U+063A><U+0630><U+0627><U+0621> <U+0641><U+064A> ...YouTube · Food and Agriculture Organization of the United Nations24<U+200F>/02<U+200F>/2014, <U+0627><U+0644><U+0623><U+0645><U+0646> <U+0627><U+0644><U+063A><U+0630><U+0627><U+0626><U+064A>: <U+062A><U+0642><U+0644><U+064A><U+0644> <U+0641><U+0642><U+062F> <U+0648><U+0647><U+062F><U+0631> <U+0627><U+0644><U+063A><U+0630><U+0627><U+0621> <U+0641><U+064A> <U+0625><U+0642><U+0644><U+064A><U+0645> <U+0627><U+0644><U+0634><U+0631><U+0642> <U+0648><U+0634><U+0645><U+0627><U+0644> ...YouTube · Food and Agriculture Organization of the United Nations24<U+200F>/02<U+200F>/2014",1,0,,1,0,,0,<U+0627><U+0644><U+0627><U+0645><U+0646> <U+0627><U+0644><U+063A><U+0630><U+0627><U+064A><U+0654><U+064A>,2.857142857
78,54,Food Security,0,,en,Agriculture and Food Security | US Agency for International,0,1,0,"The State of Food Security and Nutrition in the World 2021YouTube · Food and Agriculture Organization of the United NationsJul 12, 2021, The State of Food Security and Nutrition in the World 2020YouTube · Food and Agriculture Organization of the United NationsJul 13, 2020, What is food security?YouTube · Canadian Foodgrains BankApr 12, 2018",1,0,"People also askWhat are the 5 components of food security, What is food security and why is it important, What are the 4 elements of food security, What is food security and why is it a problem",1,0,"Defense OneUkraine War Could Put Food Security on Pentagon's Plate2 days agoThe World Economic ForumFood security: How China plans to feed its 1.4 billion people3 days agoPoliticoUkraine conflict prompts countries to hoard grain, endangering global food 
supply2 days agoCivil EatsA New Approach to Keep Former Foster Youth from Facing Food Insecurity5 hours ago",1,Food Security,6.428571429
79,54,Food Security,132000,0.51,hw,<U+05D4><U+05DE><U+05D9><U+05D6><U+05DD> <U+05D4><U+05DC><U+05D0><U+05D5><U+05DE><U+05D9> <U+05DC><U+05D1><U+05D9><U+05D8><U+05D7><U+05D5><U+05DF> <U+05EA><U+05D6><U+05D5><U+05E0><U+05EA><U+05D9> (<U+05E9><U+05D9><U+05E8><U+05D5><U+05EA>) - <U+05DB><U+05DC>-<U+05D6><U+05DB><U+05D5><U+05EA>,0,1,0,,0,0,,0,0,,0,<U+05D1><U+05D8><U+05D7><U+05D5><U+05DF> <U+05EA><U+05D6><U+05D5><U+05E0><U+05EA><U+05D9>,4.285714286
80,54,Food Security,1200000,54,ru,<U+041F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+0430><U+044F> <U+0431><U+0435><U+0437><U+043E><U+043F><U+0430><U+0441><U+043D><U+043E><U+0441><U+0442><U+044C> - <U+0412><U+0438><U+043A><U+0438><U+043F><U+0435><U+0434><U+0438><U+044F>,1,1,0,"<U+042D><U+043A><U+043E><U+043D><U+043E><U+043C><U+0438><U+0447><U+0435><U+0441><U+043A><U+0430><U+044F> <U+0438> <U+043F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+0430><U+044F> <U+0431><U+0435><U+0437><U+043E><U+043F><U+0430><U+0441><U+043D><U+043E><U+0441><U+0442><U+044C> <U+0420><U+043E><U+0441><U+0441><U+0438><U+0438>YouTube · <U+041F><U+0440><U+0435><U+0441><U+0441>-<U+0446><U+0435><U+043D><U+0442><U+0440> <U+0410><U+0440><U+0433><U+0443><U+043C><U+0435><U+043D><U+0442><U+044B> <U+0438> <U+0424><U+0430><U+043A><U+0442><U+044B>1 <U+043D><U+0435><U+0434><U+0435><U+043B><U+044E> <U+043D><U+0430><U+0437><U+0430><U+0434>, <U+041E><U+0422><U+0421>:Live | <U+041F><U+0420><U+041E><U+0414><U+041E><U+0412><U+041E><U+041B><U+042C><U+0421><U+0422><U+0412><U+0415><U+041D><U+041D><U+0410><U+042F> <U+0411><U+0415><U+0417><U+041E><U+041F><U+0410><U+0421><U+041D><U+041E><U+0421><U+0422><U+042C> ...YouTube · <U+041E><U+0422><U+0421>:Live3 <U+0434><U+043D><U+044F> <U+043D><U+0430><U+0437><U+0430><U+0434>, <U+0418><U+043C><U+043F><U+043E><U+0440><U+0442><U+043E><U+0437><U+0430><U+043C><U+0435><U+0449><U+0435><U+043D><U+0438><U+0435> <U+0438> <U+043F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+0430><U+044F> <U+0431><U+0435><U+0437><U+043E><U+043F><U+0430><U+0441><U+043D><U+043E><U+0441><U+0442><U+044C> ...YouTube · <U+041E><U+0422><U+0412> <U+0421><U+0430><U+0445><U+0430><U+043B><U+0438><U+043D>3 <U+0434><U+043D><U+044F> <U+043D><U+0430><U+0437><U+0430><U+0434>",1,0,"<U+041F><U+043E><U+0445><U+043E><U+0436><U+0438><U+0435> <U+0437><U+0430><U+043F><U+0440><U+043E><U+0441><U+044B><U+0427><U+0442><U+043E> <U+0432><U+043A><U+043B><U+044E><U+0447><U+0430><U+0435><U+0442> <U+0432> <U+0441><U+0435><U+0431><U+044F> <U+043F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+0430><U+044F> <U+0431><U+0435><U+0437><U+043E><U+043F><U+0430><U+0441><U+043D><U+043E><U+0441><U+0442><U+044C>, <U+0412> <U+0447><U+0435><U+043C> <U+043F><U+0440><U+043E><U+044F><U+0432><U+043B><U+044F><U+044E><U+0442><U+0441><U+044F> <U+0443><U+0433><U+0440><U+043E><U+0437><U+044B> <U+043F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+043E><U+0439> <U+0431><U+0435><U+0437><U+043E><U+043F><U+0430><U+0441><U+043D><U+043E><U+0441><U+0442><U+0438>, <U+0412> <U+0447><U+0435><U+043C> <U+0437><U+0430><U+043A><U+043B><U+044E><U+0447><U+0430><U+0435><U+0442><U+0441><U+044F> <U+043F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+0430><U+044F> <U+043F><U+0440><U+043E><U+0431><U+043B><U+0435><U+043C><U+0430>, <U+041A><U+0430><U+043A><U+0438><U+0435> <U+0441><U+0442><U+0440><U+0430><U+043D><U+044B> <U+0438><U+0441><U+043F><U+044B><U+0442><U+044B><U+0432><U+0430><U+044E><U+0442> <U+0434><U+0435><U+0444><U+0438><U+0446><U+0438><U+0442> <U+043F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0438><U+044F>",1,0,,0,<U+041F><U+0440><U+043E><U+0434><U+043E><U+0432><U+043E><U+043B><U+044C><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+0430><U+044F> <U+0431><U+0435><U+0437><U+043E><U+043F><U+0430><U+0441><U+043D><U+043E><U+0441><U+0442><U+044C>,4.285714286
81,56,Calorie,3840000,0.48,ar,<U+062F><U+0644><U+064A><U+0644><U+0643> <U+0644><U+0641><U+0647><U+0645> <U+0627><U+0644><U+0633><U+0639><U+0631><U+0627><U+062A> <U+0627><U+0644><U+062D><U+0631><U+0627><U+0631><U+064A><U+0629> - <U+0648><U+064A><U+0628> <U+0637><U+0628>,0,1,0,"<U+0645><U+0627> <U+0639><U+062F><U+062F> <U+0627><U+0644><U+0633><U+0639><U+0631><U+0627><U+062A> <U+0627><U+0644><U+062D><U+0631><U+0627><U+0631><U+064A><U+0629> <U+0627><U+0644><U+062A><U+064A> <U+064A><U+0646><U+0628><U+063A><U+064A> <U+0639><U+0644><U+064A><U+0643> <U+0627><U+0633><U+062A><U+0647><U+0644><U+0627><U+0643><U+0647><U+0627> <U+0644><U+0641><U+0642><U+062F><U+0627><U+0646> <U+0627><U+0644><U+0648><U+0632><U+0646><U+061F>YouTube · <U+0627><U+0644><U+062C><U+0627><U+0646><U+0628> <U+0627><U+0644><U+0645><U+064F><U+0634><U+0631><U+0642> | Bright Side Arabic14<U+200F>/10<U+200F>/2018, <U+0645><U+0627><U+0630><U+0627> <U+0633><U+064A><U+062D><U+062F><U+062B> <U+0625><U+0630><U+0627> <U+0623><U+0643><U+0644><U+062A> 100000 <U+0633><U+0639><U+0631><U+0629> <U+062D><U+0631><U+0627><U+0631><U+064A><U+0629> <U+0641><U+064A> <U+064A><U+0648><U+0645> <U+0648><U+0627><U+062D><U+062F><U+061F>YouTube · <U+0627><U+0644><U+062C><U+0627><U+0646><U+0628> <U+0627><U+0644><U+0645><U+064F><U+0634><U+0631><U+0642> | Bright Side Arabic17<U+200F>/12<U+200F>/2019, <U+0633><U+0639><U+0631><U+0627><U+062A> <U+062D><U+0631><U+0627><U+0631><U+064A><U+0629> <U+0623><U+0642><U+0644> <U+062A><U+0639><U+0646><U+064A> <U+0642><U+0644><U+0628><U+0627> <U+0623><U+0635><U+062D>YouTube · AlArabiya <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>15<U+200F>/07<U+200F>/2019",1,0,,1,0,,0,<U+0633><U+0639><U+0631><U+0629> <U+062D><U+0631><U+0627><U+0631><U+064A><U+0629>,5.714285714
82,56,Calorie,2.40E+09,0.48,en,Calorie Calculator,0,1,0,,0,0,"People also askWhat are calories in food, How much is a calorie, What is the difference between calorie and calorie, How do you count calories",1,1,,0,Calorie,7.142857143
83,56,Calorie,38300,0.39,hw,<U+05E7><U+05DC><U+05D5><U+05E8><U+05D9><U+05D4> - <U+05D5><U+05D9><U+05E7><U+05D9><U+05E4><U+05D3><U+05D9><U+05D4>,1,0,0,,0,0,,0,0,,0,<U+05E7><U+05DC><U+05D5><U+05E8><U+05D9><U+05D4>,2.857142857
